"","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","DetectedShift","X1B_PositionAtReleaseX","X1B_PositionAtReleaseZ","X2B_PositionAtReleaseX","X2B_PositionAtReleaseZ","X3B_PositionAtReleaseX","X3B_PositionAtReleaseZ","SS_PositionAtReleaseX","SS_PositionAtReleaseZ","LF_PositionAtReleaseX","LF_PositionAtReleaseZ","CF_PositionAtReleaseX","CF_PositionAtReleaseZ","RF_PositionAtReleaseX","RF_PositionAtReleaseZ","X1B_Name","X1B_Id","X2B_Name","X2B_Id","X3B_Name","X3B_Id","SS_Name","SS_Id","LF_Name","LF_Id","CF_Name","CF_Id","RF_Name","RF_Id","FHC","Counter_1","date_str","game_date","formatted_date","GameNumber","Games","Tilt_1","Tilt_2","Count","Zone_1","Zone_2","Zone_3","Zone_4","Zone_5","Zone_6","Zone_7","Zone_8","Zone_9","Zone_L1","Zone_L2","Zone_L3","Zone_L4","Zone_Name","AB","SLG_VAL","Out_Zone_NotSwinging","In_Zone_NotSwinging","Out_Zone_Swinging","In_Zone_Swinging","Strike_Awarded","SacrificeFly","hc_x","hc_y","location_x","location_y","season","strikeZone"
"98",98,"","",1,6,"Prather, Ben",1000190341,"Right","CEN_COL","Anderson, Caleb",1000239290,"Left","CON_CHI","Undefined",4,"Top",0,1,2,"Slider","","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","308fa600-e3cf-11ee-936f-69860a6351e7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","","","","","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"false",1,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",NA,NA,"1-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24",NA
"99",99,"2024-03-16","15:56:05.54",1,7,"Prather, Ben",1000190341,"Right","CEN_COL","Anderson, Caleb",1000239290,"Left","CON_CHI","Undefined",4,"Top",0,1,2,"Fastball","Four-Seam","HitByPitch","Undefined","Undefined","Undefined",0,0,NA,87.79444,-1.588139,-3.159558,2104.356054,189.404088,5.58818,0.46218,6.81273,-18.40198,18.00139,2.72032,2.60312,-2.19677,77.42638,-5.21308,-2.663966,0.434252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.7487,10.66847,-0.25934,50,5.47886,6.9195,-127.1231,-3.94464,-4.30702,36.34591,-15.45732,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","39b39570-e3cf-11ee-936f-69860a6351e7",86.79848,NA,NA,10.36806,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:56:05.54","2024-03-16T15:56:05.5457974-04:00","2024-03-16T19:56:05.5457974Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","7e798b4c-7acc-4375-9f95-757c3360b2c4",53.68234,-128.1716,18.17296,5.58622,-3.49873,-7.72866,-0.46075,7.04375,-2.15351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",99.016,85.2739,151.59111,68.75182,107.50323,-75.06121,146.45565,-43.38343,263.53174,-135.42371,352.0623,6.81628,286.93831,161.33419,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",53,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",12,15,"1-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"100",100,"2024-03-16","15:56:32.78",2,1,"Prather, Ben",1000190341,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",4,"Top",0,0,0,"Fastball","Changeup","StrikeSwinging","Undefined","Undefined","Undefined",0,0,NA,85.96042,-1.287453,-3.016915,1997.015413,276.942915,5.04451,1.11557,6.37637,-39.5299,-0.80307,20.59537,0.56406,0.05373,75.93593,-8.69907,0.718465,0.447896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.9243,0.6078,-0.90667,50,4.93423,5.73188,-124.35928,-4.06251,-17.84633,35.20941,-31.26438,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","49f82a40-e3cf-11ee-936f-69860a6351e7",84.15442,NA,NA,10.02449,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:56:32.78","2024-03-16T15:56:32.7816374-04:00","2024-03-16T19:56:32.7816374Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","52ab2017-5d4f-4de7-ac4f-5aedef9d84bd",54.11703,-125.51951,17.6047,5.05112,-3.03228,-15.63219,-1.10524,6.31996,-8.92316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",63.0365,57.55642,141.72577,37.52477,80.72019,-49.46499,148.21727,-23.02507,265.489,-132.05293,349.53138,6.05521,284.33058,158.99001,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",54,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",3,15,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,1,0,1,0,NA,NA,NA,NA,"spring24","out"
"101",101,"2024-03-16","15:56:52.59",2,2,"Prather, Ben",1000190341,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",4,"Top",0,0,1,"Slider","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,76.86811,0.77072,-0.87867,1910.557748,58.773623,4.90091,1.32654,5.78369,-58.07117,-8.74473,-17.85308,0.77881,-0.97875,68.42767,-9.922974,-4.08364,0.505489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.76717,-4.23177,-1.24319,50,4.93,2.3791,-111.29378,-0.36137,10.52456,27.93802,-37.2541,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","55cdcc30-e3cf-11ee-936f-69860a6351e7",74.56634,NA,NA,8.44044,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:56:52.59","2024-03-16T15:56:52.5946550-04:00","2024-03-16T19:56:52.5946550Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","c7a523ec-8244-47fa-aa0f-814d5496bd58",54.71231,-112.47049,13.96901,4.91217,1.20771,-18.62705,-1.33405,1.93582,5.26228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",62.8401,57.89241,139.9786,40.00643,84.85426,-51.59641,147.55544,-21.79531,263.9711,-131.53337,344.34122,6.78578,284.93862,156.83878,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",55,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",8,0,"0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"102",102,"2024-03-16","15:57:07.63",2,3,"Prather, Ben",1000190341,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",4,"Top",0,1,1,"Fastball","Sinker","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,85.14357,-0.048663,-1.495321,1967.923587,230.628346,5.244,1.08511,6.19449,-29.45659,11.12052,11.03233,2.74434,0.62372,73.22341,-5.723837,0.496498,0.458471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.27894,6.34252,-0.97726,50,5.2265,2.72855,-122.84527,-0.96467,-8.9796,38.80306,-23.10349,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","5ec4df40-e3cf-11ee-936f-69860a6351e7",82.21335,NA,NA,11.92016,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:57:07.63","2024-03-16T15:57:07.6342966-04:00","2024-03-16T19:57:07.6342966Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","d2c9d308-f16c-4f7e-add0-c15908cbfcdc",54.28761,-124.19221,19.40153,5.24607,-0.16269,-11.55175,-1.07739,3.04025,-4.4898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",63.00783,58.37975,139.21117,39.70032,83.99737,-50.15465,147.36582,-21.40481,264.29095,-132.38737,347.13837,7.42407,278.11357,155.46173,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",56,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",1,45,"1-1",0,0,0,0,0,1,0,0,0,0,0,0,0,"6",0,0,0,1,0,0,1,0,NA,NA,NA,NA,"spring24","in"
"103",103,"2024-03-16","15:57:41.89",2,4,"Prather, Ben",1000190341,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",4,"Top",0,1,2,"Fastball","Changeup","StrikeSwinging","Strikeout","Undefined","Undefined",0,0,NA,85.88118,-0.283591,-2.495078,1981.143035,241.04654,4.99572,1.28399,6.25104,-27.39659,11.67127,17.89548,2.4509,0.4729,75.20704,-5.536409,0.737231,0.449864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.14461,6.65634,-1.10617,50,4.96179,4.65364,-124.15438,-1.40996,-15.11281,35.38331,-22.25781,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","732f7710-e3cf-11ee-936f-69860a6351e7",83.78632,NA,NA,10.67414,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:57:41.89","2024-03-16T15:57:41.8907830-04:00","2024-03-16T19:57:41.8907830Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","3f94b349-8336-4ea9-ad77-c303000686a8",54.23699,-125.35608,17.69166,4.99684,-0.65404,-11.1289,-1.27294,5.16691,-7.55641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",62.44619,58.25346,136.41766,38.94114,100.25643,-61.13674,149.96651,-26.69381,266.09249,-133.79652,346.49998,7.4454,281.28671,153.85087,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",57,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",2,0,"1-2",0,0,0,0,0,1,0,0,0,0,0,0,0,"6",1,0,0,0,0,1,1,0,NA,NA,NA,NA,"spring24","in"
"104",104,"2024-03-16","15:58:07.99",3,1,"Prather, Ben",1000190341,"Right","CEN_COL","Labutka, Ben",1000310820,"Right","CON_CHI","Undefined",4,"Top",1,0,0,"Fastball","Changeup","BallinDirt","Undefined","Undefined","Undefined",0,0,NA,85.72853,-1.705912,-3.594214,1914.293777,273.983662,5.05306,0.94262,6.61401,-38.19136,0.50106,17.57714,0.30455,-0.8887,75.64256,-8.904486,-0.394852,0.447697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.64005,1.50823,-0.70415,50,4.92246,7.09654,-123.94403,-4.86358,-15.80019,35.22227,-29.93437,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","82bace00-e3cf-11ee-936f-69860a6351e7",84.19182,NA,NA,10.08596,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:58:07.99","2024-03-16T15:58:07.9950518-04:00","2024-03-16T19:58:07.9950518Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","272d8aa7-e552-4537-9f5f-edefc7f9cfbf",53.87772,-125.04114,17.61114,5.05944,-3.93117,-14.96719,-0.93286,7.58868,-7.9001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",63.40243,58.27839,138.8942,36.56366,95.1633,-69.6296,149.28035,-29.90793,275.24526,-139.26648,343.26928,2.73994,278.49381,153.77182,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",58,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",3,15,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"105",105,"2024-03-16","15:58:31.55",3,2,"Prather, Ben",1000190341,"Right","CEN_COL","Labutka, Ben",1000310820,"Right","CON_CHI","Undefined",4,"Top",1,1,0,"Cutter","Slider","BallCalled","Undefined","Undefined","Undefined",0,0,NA,80.16001,1.092053,-2.894965,1932.045482,83.755774,5.13876,1.16565,5.93343,-43.47341,1.30539,-4.41551,2.53052,-1.89034,71.49492,-6.99682,-3.686523,0.481623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16476,0.86268,-0.93214,50,5.20248,6.03968,-115.94315,0.82214,1.53709,27.84398,-31.03564,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","90ccf270-e3cf-11ee-936f-69860a6351e7",78.26122,NA,NA,8.66509,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:58:31.55","2024-03-16T15:58:31.5501750-04:00","2024-03-16T19:58:31.5501750Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","fdb36b8a-016c-4b59-a788-047bf6e46040",54.5577,-117.03257,13.92199,5.14656,2.03644,-15.51782,-1.16727,5.97954,0.76855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",97.32995,72.67785,140.47073,25.68039,91.94552,-66.6464,148.48251,-37.34232,273.38613,-139.54896,338.853,1.79415,275.66697,151.99363,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",59,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",8,45,"1-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"106",106,"2024-03-16","15:59:17.60",3,3,"Prather, Ben",1000190341,"Right","CEN_COL","Labutka, Ben",1000310820,"Right","CON_CHI","Undefined",4,"Top",1,2,0,"Fastball","Changeup","StrikeCalled","Undefined","Undefined","Undefined",0,1,NA,87.25843,-0.82861,-2.397233,2009.590236,267.370407,5.127,0.89364,6.63082,-34.76514,2.37303,16.33584,1.47055,0.05887,76.99597,-7.414756,0.578754,0.438613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.4306,2.1141,-0.73656,50,5.05797,4.62773,-126.33515,-2.89607,-14.59279,35.92277,-28.90274,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","ac35b380-e3cf-11ee-936f-69860a6351e7",85.93546,NA,NA,10.26245,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:59:17.60","2024-03-16T15:59:17.6061622-04:00","2024-03-16T19:59:17.6061622Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","81e05348-7560-460b-8713-b1ac70f603c5",53.85959,-127.42787,17.96138,5.13269,-2.01689,-14.45137,-0.88408,5.07162,-7.2964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",95.36448,77.73306,NA,NA,103.71198,-74.48316,150.54949,-42.43684,266.7552,-134.36586,329.28777,6.8708,279.45474,152.87498,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",60,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",3,0,"2-0",0,0,0,0,0,0,0,0,0,0,0,0,1,"L4",0,0,1,0,0,0,1,0,NA,NA,NA,NA,"spring24","buffer"
"107",107,"2024-03-16","15:59:31.61",3,4,"Prather, Ben",1000190341,"Right","CEN_COL","Labutka, Ben",1000310820,"Right","CON_CHI","Undefined",4,"Top",1,2,1,"Cutter","Slider","BallCalled","Undefined","Undefined","Undefined",0,0,NA,80.92991,1.798146,-2.766268,2037.251605,127.572572,5.16612,0.79482,5.75287,-40.19502,4.56996,-3.40469,3.4929,-2.06597,71.16932,-5.723291,-3.3742,0.481549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59165,2.21484,-0.56323,50,5.29209,5.78692,-116.81717,2.36682,0.78371,30.47672,-29.24023,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","b493e1f0-e3cf-11ee-936f-69860a6351e7",78.27327,NA,NA,9.76058,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:59:31.61","2024-03-16T15:59:31.6120758-04:00","2024-03-16T19:59:31.6120758Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","ae9c4473-ef69-4e49-82c5-63ea634ada8d",54.73498,-118.04603,15.23836,5.17289,3.54582,-14.62012,-0.79593,5.75532,0.39185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",93.67566,77.78852,147.43532,46.00533,103.41356,-77.4233,146.21198,-43.38346,269.11681,-135.42669,342.37548,2.60689,273.79279,152.61638,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",61,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",10,15,"2-1",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"108",108,"2024-03-16","15:59:44.18",3,5,"Prather, Ben",1000190341,"Right","CEN_COL","Labutka, Ben",1000310820,"Right","CON_CHI","Undefined",4,"Top",1,3,1,"Fastball","Sinker","BallCalled","Walk","Undefined","Undefined",0,0,NA,86.11794,0.339505,-3.925343,2081.022231,233.092104,5.07033,0.93552,6.68952,-28.50765,10.33335,11.20083,3.00592,-1.72655,74.33296,-5.18761,-1.891048,0.448556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.55233,5.82756,-0.6767,50,5.08252,8.06048,-124.22551,-0.03256,-11.1027,38.55698,-23.60695,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","bc0d0790-e3cf-11ee-936f-69860a6351e7",84.03063,NA,NA,11.78499,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","19:59:44.18","2024-03-16T15:59:44.1888438-04:00","2024-03-16T19:59:44.1888438Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","0e219dae-c804-4761-a791-03e28ba2d512",53.79402,-125.39756,19.27849,5.07261,0.68504,-11.80347,-0.92685,8.39798,-5.55135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",96.49022,79.33221,146.06704,46.79528,99.49068,-76.40278,146.03082,-45.99705,270.18382,-136.25089,346.17762,3.63884,281.52855,154.88279,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",62,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",1,45,"3-1",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
