"","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","DetectedShift","X1B_PositionAtReleaseX","X1B_PositionAtReleaseZ","X2B_PositionAtReleaseX","X2B_PositionAtReleaseZ","X3B_PositionAtReleaseX","X3B_PositionAtReleaseZ","SS_PositionAtReleaseX","SS_PositionAtReleaseZ","LF_PositionAtReleaseX","LF_PositionAtReleaseZ","CF_PositionAtReleaseX","CF_PositionAtReleaseZ","RF_PositionAtReleaseX","RF_PositionAtReleaseZ","X1B_Name","X1B_Id","X2B_Name","X2B_Id","X3B_Name","X3B_Id","SS_Name","SS_Id","LF_Name","LF_Id","CF_Name","CF_Id","RF_Name","RF_Id","FHC","Counter_1","date_str","game_date","formatted_date","GameNumber","Games","Tilt_1","Tilt_2","Count","Zone_1","Zone_2","Zone_3","Zone_4","Zone_5","Zone_6","Zone_7","Zone_8","Zone_9","Zone_L1","Zone_L2","Zone_L3","Zone_L4","Zone_Name","AB","SLG_VAL","Out_Zone_NotSwinging","In_Zone_NotSwinging","Out_Zone_Swinging","In_Zone_Swinging","Strike_Awarded","SacrificeFly","hc_x","hc_y","location_x","location_y","season","strikeZone"
"86",86,"2024-04-27","12:50:43.07",5,1,"Morgan, Luc",1000126728,"Right","CEN_COL","Abbadessa, David",1000229855,"Right","MIL_COL","Undefined",4,"Top",2,0,0,"Curveball","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,71.76213,3.378912,-0.795147,1958.946121,93.681963,5.30272,1.92439,5.45318,-53.3116,2.59091,-10.46831,4.02709,0.30764,64.99403,-6.42363,-2.656182,0.53813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.94677,0.92083,-1.84718,50,5.56519,1.83467,-103.87965,4.49427,5.34635,19.17338,-31.17886,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","497de0c0-04b6-11ef-a487-bb1091214b2a",70.04339,NA,NA,6.7681,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:50:43.07","2024-04-27T12:50:43.0767274-04:00","2024-04-27T16:50:43.0767274Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","27ac34a2-09b7-478a-8458-91c98ff35bc2",55.04072,-104.8059,9.58669,5.31169,6.0005,-15.58943,-1.92957,1.57639,2.67318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",64.33276,59.35944,147.30381,50.38928,79.46489,-58.53133,147.18083,-28.37012,276.11532,-136.71398,340.28319,-8.59568,250.29725,149.16277,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",39,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",9,0,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"87",87,"2024-04-27","12:51:22.17",5,2,"Morgan, Luc",1000126728,"Right","CEN_COL","Abbadessa, David",1000229855,"Right","MIL_COL","Undefined",4,"Top",2,1,0,"Slider","Curveball","InPlay","Undefined","LineDrive","Single",0,1,NA,76.9615,2.089148,-2.112972,1854.104091,46.32334,4.77938,2.2838,5.56948,-52.62944,-4.33024,-6.25111,2.34722,-0.2117,69.97154,-7.548468,-3.227246,0.500197,91.37962,9.694999,4.757996,2005.129576,109.02399,7.53958,14.6152,157.16525,157.16525,8.989404,1.373054,2.50984,-2.39087,-2.09745,50,4.92492,4.35308,-111.55591,2.35036,3.12577,22.2616,-35.15162,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","60d8bab0-04b6-11ef-a487-bb1091214b2a",75.35516,8.99485,NA,6.98995,NA,NA,NA,0.53433,2.21625,0.25539,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:51:22.17","2024-04-27T12:51:22.1712042-04:00","2024-04-27T16:51:22.1712042Z","LineDrive","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","825a9a06-f5e6-4ecb-834f-80faa22336f0",54.92841,-112.53511,11.1308,4.78754,3.89653,-17.57581,-2.28591,4.21559,1.56288,278.385606,0.53433,131.65387,-16.3034,2.35716,-0.51748,0.10564,-0.02042,0.0035,-0.00034,2.21625,22.56996,-19.92963,2.07931,-0.38343,0.09022,-0.01707,0.00266,-0.00026,0.25539,10.95809,5.73728,-0.7949,0.17916,-0.03622,0.007,-0.00122,0.00012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",64.65363,59.80896,147.8057,49.87065,82.66291,-61.17293,147.19166,-30.71211,277.48716,-138.27286,333.4157,-7.22736,251.04652,148.88938,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",40,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",7,30,"1-0",0,0,0,0,1,0,0,0,0,0,0,0,0,"5",1,1,0,0,0,1,1,0,24.5573538600537,155.234829142672,-252.156615349866,107.58792714332,"spring24","in"
"88",88,"2024-04-27","12:52:06.90",6,1,"Morgan, Luc",1000126728,"Right","CEN_COL","Bounds, Branyan",1000229859,"Right","MIL_COL","Undefined",4,"Top",2,0,0,"Fastball","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,84.71001,0.987744,-2.428134,1578.89717,222.234985,5.08641,2.16407,5.83499,-27.69175,11.57666,9.3256,3.69774,0.68303,76.88831,-4.198489,-0.758344,0.451017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.42496,6.01563,-1.97131,50,5.15089,4.81924,-122.84461,1.24182,-8.24504,25.564,-23.03125,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","7b737d60-04b6-11ef-a487-bb1091214b2a",83.57206,NA,NA,7.8217,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:52:06.90","2024-04-27T12:52:06.9077162-04:00","2024-04-27T16:52:06.9077162Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","f8f08d02-c081-476d-86eb-a2b3105835cb",54.65895,-123.81034,12.782,5.08754,2.11187,-11.51562,-2.15925,5.13071,-4.12252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",64.44268,59.39276,150.68064,31.16384,82.6436,-62.07917,141.69844,-38.71696,280.28129,-149.39111,345.57941,-7.326,277.23683,154.68885,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",41,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",1,30,"0-0",0,0,0,0,0,0,0,0,0,0,1,0,0,"L2",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","buffer"
"89",89,"2024-04-27","12:52:48.01",6,2,"Morgan, Luc",1000126728,"Right","CEN_COL","Bounds, Branyan",1000229859,"Right","MIL_COL","Undefined",4,"Top",2,1,0,"Slider","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,78.17792,1.913369,-3.153216,1929.319834,74.905122,4.84002,2.23115,5.42001,-48.89932,-1.80106,-12.4628,2.5607,-1.76398,71.20293,-7.013946,-5.362449,0.493939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.25996,-0.97469,-1.94227,50,4.97653,6.7346,-113.19935,2.1263,6.75735,22.57939,-33.4262,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","940f3bc0-04b6-11ef-a487-bb1091214b2a",76.30984,NA,NA,6.97499,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:52:48.01","2024-04-27T12:52:48.0122026-04:00","2024-04-27T16:52:48.0122026Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","919b6a60-3223-4eb6-ac5a-277815a4afec",55.07648,-114.20744,11.2897,4.84828,3.61866,-16.7131,-2.23621,6.43291,3.37867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",65.07409,59.55634,151.5115,34.83089,85.90848,-63.85744,144.3427,-38.05997,272.70824,-145.95026,345.32068,-7.06627,267.61597,150.60327,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",42,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",8,30,"1-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"90",90,"2024-04-27","12:53:06.62",6,3,"Morgan, Luc",1000126728,"Right","CEN_COL","Bounds, Branyan",1000229859,"Right","MIL_COL","Undefined",4,"Top",2,2,0,"Fastball","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,84.52459,-1.358587,-3.252287,1566.006424,236.608467,5.02904,2.17388,5.82176,-31.68832,7.57993,9.61804,1.12302,-0.05145,77.56332,-7.213095,-1.52997,0.451016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.85697,4.60351,-1.91367,50,4.89892,6.58872,-122.61172,-3.95131,-8.91679,24.22483,-25.16554,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","9f0d1b50-04b6-11ef-a487-bb1091214b2a",83.57223,NA,NA,6.96127,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:53:06.62","2024-04-27T12:53:06.6237098-04:00","2024-04-27T16:53:06.6237098Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","f7e9f4ec-1d6e-4b22-8f25-d70bea590426",54.67652,-123.53222,12.11242,5.0309,-2.99506,-12.58277,-2.17047,6.92755,-4.4584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",64.92175,59.26694,150.23014,33.09203,87.18034,-63.4518,142.49255,-39.30049,274.57032,-146.00848,337.97935,-7.19586,270.14868,152.19492,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",43,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",2,0,"2-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"91",91,"2024-04-27","12:53:56.33",6,4,"Morgan, Luc",1000126728,"Right","CEN_COL","Bounds, Branyan",1000229859,"Right","MIL_COL","Undefined",4,"Top",2,2,1,"Curveball","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,72.18428,2.017588,-3.694642,2132.700779,13.965302,5.25403,1.94967,5.6856,-71.55921,-14.73269,-4.29366,1.17595,-1.85652,63.89193,-11.107557,-4.461596,0.542559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56953,-7.38622,-1.63588,50,5.38134,6.88578,-104.14002,1.41881,0.59466,25.48457,-39.88624,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","bcc830d0-04b6-11ef-a487-bb1091214b2a",69.47161,NA,NA,8.29235,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:53:56.33","2024-04-27T12:53:56.3362986-04:00","2024-04-27T16:53:56.3362986Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","48933689-2802-4d7f-a2db-b50461dd8f89",54.8078,-105.30998,12.74228,5.27417,3.24994,-19.94312,-1.95137,6.85848,0.29733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",64.64995,59.64331,148.82716,29.66182,83.66607,-62.20745,141.69643,-41.15094,279.52541,-149.31485,354.22039,-7.67465,280.25548,152.26398,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",44,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",6,30,"2-1",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"92",92,"2024-04-27","12:54:17.63",6,5,"Morgan, Luc",1000126728,"Right","CEN_COL","Bounds, Branyan",1000229859,"Right","MIL_COL","Undefined",4,"Top",2,3,1,"Fastball","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,85.74406,-0.232111,-3.837141,1880.457463,224.310415,4.99706,2.18509,5.76757,-24.32714,14.73875,12.92946,2.7533,-0.31373,76.74265,-4.835613,-1.529009,0.449853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.87776,8.00158,-1.87529,50,4.96346,7.77448,-124.02365,-1.25135,-12.01382,29.6375,-19.9714,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","c96a4a80-04b6-11ef-a487-bb1091214b2a",83.78843,NA,NA,9.00141,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:54:17.63","2024-04-27T12:54:17.6396458-04:00","2024-04-27T16:54:17.6396458Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","b47f096f-c76e-445e-95f5-a9774a65eaaf",54.72638,-125.148,14.81875,4.99656,-0.49369,-9.9857,-2.17887,8.23024,-6.00691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",64.97238,59.13147,155.39896,35.69106,88.77101,-67.75628,140.89506,-41.9852,279.94985,-149.17546,349.71605,-6.32425,276.21266,154.07414,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",45,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",1,30,"3-1",0,0,0,1,0,0,0,0,0,0,0,0,0,"4",0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24","in"
"93",93,"2024-04-27","12:54:41.91",6,6,"Morgan, Luc",1000126728,"Right","CEN_COL","Bounds, Branyan",1000229859,"Right","MIL_COL","Undefined",4,"Top",2,3,2,"Fastball","Changeup","InPlay","Undefined","LineDrive","Out",1,0,NA,86.16916,-0.477008,-4.205655,1725.403754,231.240536,5.04702,2.14168,5.85357,-28.5123,9.37138,10.14512,2.22659,-0.92749,78.66081,-5.77813,-2.392574,0.442994,94.01988,16.845695,19.148568,4036.262802,100.91761,27.46646,43.76764,285.89154,270.25802,28.92996,3.072595,-6.38229,5.29213,-1.80563,50,4.99157,8.76596,-124.85032,-1.97596,-10.05628,25.54578,-23.83551,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","d7dae2a0-04b6-11ef-a487-bb1091214b2a",85.08574,30.85066,NA,7.50835,NA,NA,NA,0.42388,2.15907,0.96654,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:54:41.91","2024-04-27T12:54:41.9167914-04:00","2024-04-27T16:54:41.9167914Z","LineDrive","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","223c3461-7cee-4fd1-a744-8bfe2d52dc9d",54.64328,-125.7968,12.77289,5.04842,-1.09285,-11.91775,-2.13731,9.13855,-5.02814,230.059893,0.42397,124.67253,-24.61819,5.747,-1.15169,0.16138,-0.00785,-0.00193,0.00031,2.15896,39.96605,-14.15599,-0.04612,0.17887,-0.00964,-0.01541,0.00564,-0.00062,0.96653,43.2917,3.22139,-2.08678,0.73173,-0.19248,0.03843,-0.00491,0.00029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",98.3101,76.31777,152.22032,37.32298,98.07281,-75.14602,145.00072,-51.00189,279.71903,-149.62507,352.38284,-7.61137,271.72367,153.65813,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",46,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",1,45,"3-2",0,0,0,0,0,0,0,0,0,0,0,1,0,"L3",1,0,0,0,1,0,1,0,138.297201613639,250.215620354542,32.1930040340964,-129.864050886355,"spring24","buffer"
"94",94,"2024-04-27","12:56:40.36",1,1,"Tarantino, Nick",1000181535,"Left","MIL_COL","Weyler, Evan",1000190342,"Right","CEN_COL","Undefined",4,"Bottom",0,0,0,"ChangeUp","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,77.41223,-1.54434,2.563293,1590.354507,90.742447,5.89985,-2.21444,6.07867,-45.03719,1.81343,-14.00528,0.71616,-1.00843,70.69473,-9.854053,0.035659,0.492639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05839,1.88252,2.02369,50,5.75666,-4.52931,-112.28872,-4.37187,10.1566,22.76916,-29.80138,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","1e81bd00-04b7-11ef-a487-bb1091214b2a",76.51124,NA,NA,6.7175,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:56:40.36","2024-04-27T12:56:40.3675306-04:00","2024-04-27T16:56:40.3675306Z","","v3",NA,NA,NA,"Scott, Evan",1000328911,"Right","MIL_COL","8287e848-0500-4f4f-8796-3385b841f626",54.41892,-113.18121,11.38458,5.90513,-3.20374,-14.90069,2.20903,-4.92743,5.0783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",79.26785,57.36264,132.70727,43.47586,84.06638,-64.47847,130.39883,-48.72602,278.61312,-137.84018,326.93025,-0.9511,239.38392,136.66866,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",46,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",9,0,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"95",95,"2024-04-27","12:56:59.38",1,2,"Tarantino, Nick",1000181535,"Left","MIL_COL","Weyler, Evan",1000190342,"Right","CEN_COL","Undefined",4,"Bottom",0,1,0,"Fastball","Changeup","InPlay","Undefined","FlyBall","Out",1,0,NA,83.31069,-0.800202,2.801778,1974.585375,146.354696,5.83249,-2.22556,5.97478,-22.04485,18.54595,-11.39032,3.25269,-0.57542,75.35121,-4.997655,0.75719,0.458548,90.15393,34.948376,23.199841,NA,97.88444,69.36682,50.18538,320.86636,312.11495,32.966763,5.007489,6.75398,10.20024,2.01031,50,5.75709,-5.46954,-120.79302,-2.30052,9.86274,26.08649,-17.27882,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","29db0300-04b7-11ef-a487-bb1091214b2a",82.19949,87.62556,NA,7.95948,NA,NA,NA,1.70844,3.35573,0.60218,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:56:59.38","2024-04-27T12:56:59.3871530-04:00","2024-04-27T16:56:59.3871530Z","FlyBall","v3",NA,NA,NA,"Scott, Evan",1000328911,"Right","MIL_COL","0c8a6b13-731d-4ffe-a50e-cded268fac45",54.5213,-121.76553,13.04325,5.83085,-1.65636,-8.63941,2.22107,-5.83723,4.93137,209.670737,1.71297,99.52224,-22.49605,5.17035,-0.62084,-0.05881,0.03273,-0.00408,0.00017,3.35604,75.72717,-18.843,0.76444,0.18031,-0.14965,0.0487,-0.00734,0.00041,0.60332,42.67221,-1.43307,-0.54908,0.29978,-0.08686,0.01635,-0.00177,8e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Medium","","","","NoShift",89.67515,68.09456,145.18192,43.36935,83.04972,-65.15981,129.86755,-49.45437,277.8224,-137.3235,326.59295,-0.84559,237.2478,135.64484,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",47,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",11,0,"1-0",1,0,0,0,0,0,0,0,0,0,0,0,0,"1",1,0,0,0,0,1,1,0,174.600211017229,269.202502388794,122.950527543073,-177.331255971985,"spring24","in"
"96",96,"2024-04-27","12:57:34.56",2,1,"Tarantino, Nick",1000181535,"Left","MIL_COL","Lynch, Michael",1000079043,"Left","CEN_COL","Undefined",4,"Bottom",1,0,0,"Fastball","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,82.59314,-2.74994,3.821524,1813.760815,157.119052,6.12135,-1.82176,6.31597,-22.48285,18.64056,-7.22032,1.70735,1.1016,74.57334,-7.041047,2.519095,0.461547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.97575,11.02131,1.5451,50,5.90892,-7.70735,-119.48183,-6.32374,7.07793,26.45382,-16.49648,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","3ed9eb90-04b7-11ef-a487-bb1091214b2a",81.66542,NA,NA,8.0198,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","16:57:34.56","2024-04-27T12:57:34.5696426-04:00","2024-04-27T16:57:34.5696426Z","","v3",NA,NA,NA,"Scott, Evan",1000328911,"Right","MIL_COL","d3964724-5382-4d5d-8e6d-9a1e2a976970",54.17738,-120.40317,13.22691,6.11916,-5.7492,-8.24824,1.81783,-7.95386,3.53896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",100.03792,79.50429,142.71348,51.73022,80.98094,-58.69706,145.1068,-32.15997,245.65424,-143.2604,323.34935,0.37671,251.91289,138.53702,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",48,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",11,15,"0-0",0,0,0,0,0,0,0,0,0,0,0,0,1,"L4",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","buffer"
